Unnamed: 0,filename,LE_left,LE_top,LE_right,LE_bottom,RE_left,RE_top,RE_right,RE_bottom,lx,ly,rx,ry,relative_lx,relative_ly,relative_rx,relative_ry
137,017/2/2022-10-03 10:31:14.302613-32548.jpg,109,444,359,570,549,456,779,574,224,505,664,507,115,61,115,51
138,017/2/2022-10-03 10:31:11.546301-32108.jpg,120,460,359,569,551,470,785,577,223,523,662,527,103,63,111,57
139,017/2/2022-10-03 10:31:09.971814-31856.jpg,119,443,359,565,550,455,777,571,231,505,671,509,112,62,121,54
140,017/2/2022-10-03 10:31:16.796896-32948.jpg,116,429,351,555,552,443,772,560,240,485,679,488,124,56,127,45
141,017/2/2022-10-03 10:30:15.113142-23080.jpg,118,449,358,565,549,463,775,575,228,509,668,517,110,60,119,54
142,017/2/2022-10-03 10:29:59.487787-20580.jpg,113,458,354,569,547,468,773,582,227,521,665,532,114,63,118,64
143,017/2/2022-10-03 10:28:09.905270-3056.jpg,106,442,345,567,544,455,763,574,204,499,646,508,98,57,102,53
144,017/2/2022-10-03 10:30:30.115210-25480.jpg,111,446,348,565,545,457,769,572,227,506,669,513,116,60,124,56
145,017/2/2022-10-03 10:30:55.795806-29588.jpg,120,444,361,568,551,460,778,575,229,509,671,517,109,65,120,57
146,017/2/2022-10-03 10:28:27.758410-5912.jpg,113,448,352,572,544,457,767,577,227,506,667,519,114,58,123,62
147,017/2/2022-10-03 10:29:43.132112-17964.jpg,112,455,348,564,544,464,765,573,218,509,661,519,106,54,117,55
148,017/2/2022-10-03 10:29:10.859407-12800.jpg,124,449,358,561,550,464,769,574,225,506,668,522,101,57,118,58
149,017/2/2022-10-03 10:28:14.905759-3856.jpg,111,448,352,565,546,465,764,578,197,506,638,519,86,58,92,54
150,017/2/2022-10-03 10:31:49.376958-38160.jpg,121,443,360,565,553,459,779,571,254,506,696,510,133,63,143,51
151,017/2/2022-10-03 10:31:30.727849-35176.jpg,113,440,351,562,549,453,780,568,224,504,671,511,111,64,122,58
0,017/3/2022-10-03 10:34:39.916342-22828.jpg,126,463,362,574,561,483,801,588,16,13,16,13,-110,-450,-545,-470
1,017/3/2022-10-03 10:32:17.288656-8.jpg,106,464,340,574,541,478,764,577,238,515,680,521,132,51,139,43
2,017/3/2022-10-03 10:32:38.738497-3444.jpg,109,455,345,569,544,467,768,574,214,509,661,513,105,54,117,46
3,017/3/2022-10-03 10:35:35.750310-31760.jpg,140,448,376,561,570,472,796,579,251,505,696,525,111,57,126,53
4,017/3/2022-10-03 10:34:55.411354-25304.jpg,126,444,369,559,562,465,786,572,237,498,681,514,111,54,119,49
5,017/3/2022-10-03 10:35:36.600230-31896.jpg,138,435,375,558,569,457,794,568,286,499,731,517,148,64,162,60
6,017/3/2022-10-03 10:33:30.593014-11740.jpg,131,459,370,564,560,478,788,579,242,503,688,515,111,44,128,37
7,017/3/2022-10-03 10:35:36.700772-31912.jpg,138,467,377,573,573,486,814,585,20,19,20,19,-118,-448,-553,-467
8,017/3/2022-10-03 10:34:48.632390-24220.jpg,126,470,365,581,556,491,792,603,20,19,20,19,-106,-451,-536,-472
9,017/3/2022-10-03 10:34:48.918744-24268.jpg,136,447,372,559,564,464,784,579,251,499,695,515,115,52,131,51
10,017/3/2022-10-03 10:33:25.242859-10884.jpg,121,438,359,554,556,454,773,565,230,492,674,507,109,54,118,53
11,017/3/2022-10-03 10:35:23.648211-29824.jpg,128,465,377,580,573,487,813,598,22,21,22,21,-106,-444,-551,-466
12,017/3/2022-10-03 10:34:49.109597-24296.jpg,130,456,374,565,570,480,802,580,22,21,22,21,-108,-435,-548,-459
13,017/3/2022-10-03 10:32:38.087923-3340.jpg,109,477,343,587,537,477,773,590,22,21,22,21,-87,-456,-515,-456
14,017/3/2022-10-03 10:35:00.720037-26156.jpg,124,436,362,554,563,459,784,567,243,493,686,510,119,57,123,51
15,017/3/2022-10-03 10:33:39.944247-13236.jpg,125,455,358,560,558,467,784,573,231,494,680,506,106,39,122,39
16,017/3/2022-10-03 10:33:44.047513-13892.jpg,120,467,369,580,567,490,799,601,1,1,1,1,-119,-466,-566,-489
17,017/3/2022-10-03 10:33:40.394589-13308.jpg,132,447,359,555,560,464,774,571,232,492,674,511,100,45,114,47
18,017/3/2022-10-03 10:33:36.493872-12684.jpg,120,469,366,578,555,485,793,589,17,16,17,16,-103,-453,-538,-469
19,017/3/2022-10-03 10:35:28.977025-30676.jpg,129,450,368,561,564,474,783,580,267,515,712,530,138,65,148,56
20,017/3/2022-10-03 10:32:17.227664-0.jpg,113,463,350,573,548,474,772,582,242,524,689,533,129,61,141,59
21,017/3/2022-10-03 10:33:43.624084-13824.jpg,127,441,361,552,563,469,783,569,233,492,680,515,106,51,117,46
22,017/3/2022-10-03 10:32:39.909958-3632.jpg,112,451,345,564,546,459,766,568,229,502,673,510,117,51,127,51
23,017/3/2022-10-03 10:35:10.698815-27752.jpg,135,432,373,547,572,460,803,561,223,477,666,498,88,45,94,38
24,017/3/2022-10-03 10:32:28.784231-1852.jpg,107,462,347,576,544,474,771,582,184,517,627,526,77,55,83,52
25,017/3/2022-10-03 10:33:07.344154-8020.jpg,112,477,356,584,545,486,779,592,16,14,16,14,-96,-463,-529,-472
26,017/3/2022-10-03 10:33:39.772057-13208.jpg,118,463,350,565,549,470,777,573,16,14,16,14,-102,-449,-533,-456
27,017/3/2022-10-03 10:32:53.834190-5856.jpg,116,458,348,564,545,467,770,569,225,506,667,514,109,48,122,47
28,017/3/2022-10-03 10:34:25.339566-20496.jpg,131,443,369,557,564,464,787,574,219,497,666,515,88,54,102,51
29,017/3/2022-10-03 10:35:37.100412-31976.jpg,127,474,380,593,572,495,814,615,18,15,18,15,-109,-459,-554,-480
30,017/3/2022-10-03 10:34:37.140760-22384.jpg,131,457,372,566,562,481,786,580,266,512,709,524,135,55,147,43
31,017/3/2022-10-03 10:33:53.010524-15324.jpg,131,450,364,559,564,472,776,578,264,497,706,517,133,47,142,45
32,017/3/2022-10-03 10:35:39.689751-32388.jpg,137,442,373,557,570,469,792,574,260,495,707,517,123,53,137,48
33,017/3/2022-10-03 10:32:17.547929-52.jpg,111,464,354,579,544,477,764,580,260,518,702,520,149,54,158,43
34,017/3/2022-10-03 10:33:39.320118-13136.jpg,119,447,362,561,558,466,781,582,208,493,656,511,89,46,98,45
35,017/3/2022-10-03 10:33:46.608043-14300.jpg,126,436,364,555,568,461,786,571,256,488,699,509,130,52,131,48
36,017/3/2022-10-03 10:33:57.914943-16108.jpg,123,449,360,565,560,469,784,583,197,502,638,521,74,53,78,52
37,017/3/2022-10-03 10:33:41.849453-13540.jpg,133,443,365,553,566,469,787,572,234,492,678,512,101,49,112,43
38,017/3/2022-10-03 10:34:49.249133-24320.jpg,138,442,371,557,570,466,790,576,255,489,702,505,117,47,132,39
39,017/3/2022-10-03 10:34:45.517538-23724.jpg,128,455,363,565,558,470,789,582,209,511,652,526,81,56,94,56
40,017/3/2022-10-03 10:35:01.437717-26268.jpg,133,433,370,558,567,460,788,568,282,491,724,509,149,58,157,49
41,017/3/2022-10-03 10:35:48.089741-33732.jpg,138,446,378,561,573,472,804,574,245,502,689,521,107,56,116,49
42,017/3/2022-10-03 10:33:42.744855-13684.jpg,131,457,374,563,574,485,807,577,17,10,17,10,-114,-447,-557,-475
43,017/3/2022-10-03 10:35:36.852815-31936.jpg,143,451,379,558,582,467,806,569,270,498,715,514,127,47,133,47
44,017/3/2022-10-03 10:33:08.864447-8264.jpg,117,453,353,560,550,465,772,570,223,501,668,511,106,48,118,46
45,017/3/2022-10-03 10:34:07.111383-17580.jpg,123,444,363,560,557,468,774,576,246,500,692,515,123,56,135,47
46,017/3/2022-10-03 10:34:33.840472-21856.jpg,131,464,367,565,559,481,784,580,253,512,699,528,122,48,140,47
47,017/3/2022-10-03 10:35:00.170021-26068.jpg,128,466,368,576,564,488,802,591,24,26,24,26,-104,-440,-540,-462
48,017/3/2022-10-03 10:34:34.693436-21992.jpg,119,450,363,566,556,469,783,575,237,502,683,519,118,52,127,50
49,017/3/2022-10-03 10:33:54.584547-15576.jpg,133,454,366,557,564,474,782,573,251,502,693,522,118,48,129,48
50,017/3/2022-10-03 10:33:14.940504-9236.jpg,121,457,360,564,553,471,774,574,248,503,693,515,127,46,140,44
51,017/3/2022-10-03 10:35:40.240957-32476.jpg,138,453,377,565,568,477,797,582,252,506,697,525,114,53,129,48
52,017/3/2022-10-03 10:33:39.470590-13160.jpg,115,452,351,564,552,461,773,578,200,491,647,509,85,39,95,48
53,017/3/2022-10-03 10:33:42.372625-13624.jpg,129,456,366,565,561,477,790,585,212,494,654,518,83,38,93,41
54,017/3/2022-10-03 10:35:37.002382-31960.jpg,137,450,380,563,574,473,802,584,247,505,696,523,110,55,122,50
55,017/3/2022-10-03 10:32:17.686296-76.jpg,108,465,350,579,542,477,765,580,260,521,702,524,152,56,160,47
56,017/3/2022-10-03 10:33:35.743833-12564.jpg,125,452,362,562,553,465,775,571,244,502,687,516,119,50,134,51
57,017/3/2022-10-03 10:35:43.288984-32964.jpg,136,454,378,566,569,469,799,587,233,513,680,532,97,59,111,63
58,017/3/2022-10-03 10:33:49.338961-14736.jpg,137,446,368,559,564,469,783,576,240,497,687,514,103,51,123,45
59,017/3/2022-10-03 10:35:02.246518-26400.jpg,129,429,370,553,568,451,789,564,274,486,717,503,145,57,149,52
60,017/3/2022-10-03 10:32:21.807167-736.jpg,106,478,350,590,539,482,775,597,19,16,19,16,-87,-462,-520,-466
61,017/3/2022-10-03 10:35:42.538734-32844.jpg,133,449,373,563,571,475,800,584,208,503,651,525,75,54,80,50
62,017/3/2022-10-03 10:33:56.959917-15956.jpg,120,462,361,572,561,485,793,594,19,19,19,19,-101,-443,-542,-466
63,017/3/2022-10-03 10:33:48.438746-14592.jpg,130,438,370,562,567,468,790,575,260,495,702,515,130,57,135,47
64,017/3/2022-10-03 10:32:49.811550-5216.jpg,111,447,344,559,548,456,772,567,207,501,650,509,96,54,102,53
65,017/3/2022-10-03 10:32:18.002173-124.jpg,107,460,345,578,542,471,764,580,259,516,701,524,152,56,159,53
66,017/3/2022-10-03 10:35:41.116119-32616.jpg,136,460,375,570,562,477,795,589,216,520,659,538,80,60,97,61
67,017/3/2022-10-03 10:33:15.440389-9316.jpg,124,454,363,567,552,468,778,576,233,505,676,515,109,51,124,47
68,017/3/2022-10-03 10:35:02.476044-26436.jpg,127,428,362,551,566,450,789,562,273,482,718,499,146,54,152,49
69,017/3/2022-10-03 10:35:29.824106-30812.jpg,129,469,367,568,560,487,790,584,243,515,690,535,114,46,130,48
70,017/3/2022-10-03 10:32:52.487537-5644.jpg,110,479,351,587,536,484,773,595,17,18,17,18,-93,-461,-519,-466
71,017/3/2022-10-03 10:33:08.314484-8176.jpg,118,454,350,562,548,463,771,571,220,502,665,509,102,48,117,46
72,017/3/2022-10-03 10:33:13.465395-9000.jpg,117,466,361,575,549,478,786,584,241,508,689,518,124,42,140,40
73,017/3/2022-10-03 10:33:15.765632-9368.jpg,124,457,366,568,555,474,784,578,232,508,677,519,108,51,122,45
74,017/3/2022-10-03 10:33:29.618434-11584.jpg,126,453,366,565,553,473,778,573,255,507,697,518,129,54,144,45
75,017/3/2022-10-03 10:35:36.228186-31836.jpg,138,440,375,562,567,460,792,573,283,499,726,519,145,59,159,59
76,017/3/2022-10-03 10:35:34.150162-31504.jpg,122,466,370,584,572,488,810,606,19,10,19,10,-103,-456,-553,-478
77,017/3/2022-10-03 10:34:08.311300-17772.jpg,129,443,367,553,562,467,781,571,231,502,678,515,102,59,116,48
78,017/3/2022-10-03 10:33:22.166752-10392.jpg,119,453,356,561,551,464,775,569,1,1,1,1,-118,-452,-550,-463
79,017/3/2022-10-03 10:33:39.112973-13100.jpg,118,471,361,575,551,485,785,586,20,11,20,11,-98,-460,-531,-474
80,017/3/2022-10-03 10:35:32.962528-31312.jpg,135,459,376,563,568,482,797,586,249,509,696,528,114,50,128,46
81,017/3/2022-10-03 10:33:43.021181-13728.jpg,136,443,369,554,568,472,787,574,231,492,678,518,95,49,110,46
82,017/3/2022-10-03 10:33:08.739432-8244.jpg,118,448,351,559,550,456,770,568,224,496,669,507,106,48,119,51
83,017/3/2022-10-03 10:34:36.265794-22244.jpg,130,442,370,561,562,469,788,572,258,496,700,510,128,54,138,41
84,017/3/2022-10-03 10:32:18.080172-136.jpg,106,460,343,579,541,471,765,580,255,517,698,521,149,57,157,50
85,017/3/2022-10-03 10:34:13.294681-18568.jpg,122,454,363,562,557,472,784,579,218,507,663,523,96,53,106,51
86,017/3/2022-10-03 10:34:31.064954-21412.jpg,130,457,372,566,562,470,790,587,226,511,674,530,96,54,112,60
87,017/3/2022-10-03 10:33:25.718256-10960.jpg,123,448,362,558,557,463,781,571,235,499,676,515,112,51,119,52
88,017/3/2022-10-03 10:35:39.531434-32360.jpg,137,437,375,554,572,468,794,573,260,494,706,513,123,57,134,45
89,017/3/2022-10-03 10:35:30.224480-30876.jpg,127,464,373,567,564,488,794,587,241,516,697,534,114,52,133,46
90,017/3/2022-10-03 10:35:22.148183-29584.jpg,144,435,376,549,576,463,803,563,256,489,701,510,112,54,125,47
91,017/3/2022-10-03 10:33:42.194913-13596.jpg,122,466,369,577,568,491,800,600,14,12,14,12,-108,-454,-554,-479
92,017/3/2022-10-03 10:34:27.964454-20916.jpg,129,451,370,563,570,480,815,581,14,12,14,12,-115,-439,-556,-468
93,017/3/2022-10-03 10:34:32.016052-21564.jpg,123,464,360,566,556,481,789,581,206,503,655,516,83,39,99,35
94,017/3/2022-10-03 10:32:46.936160-4756.jpg,113,461,347,567,545,470,769,573,224,507,667,516,111,46,122,46
95,017/3/2022-10-03 10:34:41.091421-23016.jpg,124,473,364,578,553,489,787,595,18,17,18,17,-106,-456,-535,-472
96,017/3/2022-10-03 10:34:32.473430-21636.jpg,128,463,361,568,557,480,795,583,227,495,672,513,99,32,115,33
97,017/3/2022-10-03 10:33:11.740049-8724.jpg,119,461,362,570,550,474,779,578,230,506,675,519,111,45,125,45
98,017/3/2022-10-03 10:33:46.810716-14332.jpg,132,436,364,556,567,462,785,570,273,490,717,508,141,54,150,46
99,017/3/2022-10-03 10:34:51.418731-24668.jpg,133,441,374,555,566,464,790,568,246,496,689,515,113,55,123,51
100,017/3/2022-10-03 10:35:48.714701-33832.jpg,142,456,382,570,572,481,797,584,270,516,714,537,128,60,142,56
101,017/3/2022-10-03 10:34:51.248681-24640.jpg,127,441,369,556,564,460,788,571,234,493,677,510,107,52,113,50
102,017/3/2022-10-03 10:35:00.619920-26140.jpg,124,438,362,554,561,459,778,567,244,492,690,506,120,54,129,47
103,017/3/2022-10-03 10:35:10.121564-27660.jpg,131,463,375,575,568,485,800,590,17,13,17,13,-114,-450,-551,-472
104,017/3/2022-10-03 10:34:40.066530-22852.jpg,133,453,366,561,561,473,783,577,264,499,708,515,131,46,147,42
105,017/3/2022-10-03 10:32:55.417424-6112.jpg,112,458,351,573,544,470,769,579,217,508,659,521,105,50,115,51
106,017/3/2022-10-03 10:33:40.626840-13344.jpg,125,463,361,565,565,484,790,584,7,12,7,12,-118,-451,-558,-472
107,017/3/2022-10-03 10:33:05.914062-7792.jpg,118,454,356,568,548,465,775,574,230,505,671,516,112,51,123,51
108,017/3/2022-10-03 10:34:49.494315-24360.jpg,131,431,368,553,569,458,789,565,259,488,703,506,128,57,134,48
109,017/3/2022-10-03 10:34:54.119030-25100.jpg,135,447,374,557,565,472,788,576,241,500,685,519,106,53,120,47
110,017/3/2022-10-03 10:35:37.225637-31996.jpg,136,465,374,563,566,485,802,578,249,507,696,524,113,42,130,39
111,017/3/2022-10-03 10:33:54.186208-15512.jpg,130,446,361,558,561,464,778,569,257,499,698,518,127,53,137,54
112,017/3/2022-10-03 10:35:28.276530-30564.jpg,135,455,371,565,564,476,786,579,277,512,721,533,142,57,157,57
113,017/3/2022-10-03 10:35:32.676310-31268.jpg,124,468,368,572,567,487,805,587,17,7,17,7,-107,-461,-550,-480
114,017/3/2022-10-03 10:35:30.149291-30864.jpg,122,473,370,578,562,494,797,598,17,7,17,7,-105,-466,-545,-487
115,017/3/2022-10-03 10:34:21.938653-19952.jpg,135,454,371,562,564,476,791,580,232,504,678,521,97,50,114,45
116,017/3/2022-10-03 10:33:43.245878-13764.jpg,133,441,367,552,565,471,786,573,229,497,673,519,96,56,108,48
117,017/3/2022-10-03 10:33:17.365749-9624.jpg,122,455,360,566,551,471,774,575,202,505,642,518,80,50,91,47
118,017/3/2022-10-03 10:33:46.057961-14212.jpg,134,442,371,557,570,471,788,576,274,498,717,520,140,56,147,49
119,017/3/2022-10-03 10:34:52.949647-24912.jpg,134,450,370,558,563,472,786,579,230,497,674,518,96,47,111,46
120,017/3/2022-10-03 10:33:41.306287-13452.jpg,136,442,369,549,569,469,790,570,238,490,684,511,102,48,115,42
121,017/3/2022-10-03 10:32:43.085799-4140.jpg,110,458,342,569,543,468,764,573,224,509,669,515,114,51,126,47
122,017/3/2022-10-03 10:33:25.574185-10936.jpg,119,442,358,556,557,456,780,567,232,496,676,509,113,54,119,53
123,017/3/2022-10-03 10:35:37.780765-32084.jpg,137,459,370,565,571,478,807,579,277,513,722,533,140,54,151,55
124,017/3/2022-10-03 10:33:40.247685-13284.jpg,126,443,356,555,559,460,778,572,230,487,674,510,104,44,115,50
125,017/3/2022-10-03 10:33:56.334666-15856.jpg,123,449,357,560,558,465,777,575,218,501,660,520,95,52,102,55
126,017/3/2022-10-03 10:33:28.573541-11416.jpg,122,451,362,565,551,467,778,574,230,502,674,517,108,51,123,50
127,017/3/2022-10-03 10:33:32.102069-11980.jpg,124,456,364,566,552,471,778,577,223,502,667,520,99,46,115,49
128,017/3/2022-10-03 10:32:54.389593-5948.jpg,115,454,353,565,549,466,770,574,224,503,670,512,109,49,121,46
129,017/3/2022-10-03 10:34:05.461000-17316.jpg,127,447,366,557,559,470,778,574,246,499,692,519,119,52,133,49
130,017/3/2022-10-03 10:33:18.216154-9760.jpg,112,477,354,583,544,488,778,595,9,11,9,11,-103,-466,-535,-477
131,017/3/2022-10-03 10:32:32.584542-2460.jpg,105,464,342,577,541,473,765,579,216,516,661,522,111,52,120,49
132,017/3/2022-10-03 10:35:14.296814-28328.jpg,127,437,366,553,569,461,798,567,220,482,660,505,93,45,91,44
133,017/3/2022-10-03 10:33:09.464540-8360.jpg,114,459,352,566,547,470,773,574,226,507,668,520,112,48,121,50
134,017/3/2022-10-03 10:35:31.124524-31020.jpg,139,451,372,560,568,472,791,574,277,510,723,527,138,59,155,55
135,017/3/2022-10-03 10:32:36.211692-3040.jpg,104,463,338,578,540,471,769,579,213,515,660,523,109,52,120,52
136,017/3/2022-10-03 10:35:44.564176-33168.jpg,129,473,370,577,570,492,807,592,13,13,13,13,-116,-460,-557,-479
137,017/3/2022-10-03 10:33:03.842047-7460.jpg,115,455,357,569,549,472,776,576,249,511,690,520,134,56,141,48
138,017/3/2022-10-03 10:35:46.366976-33456.jpg,143,448,377,562,573,474,799,580,272,509,718,527,129,61,145,53
139,017/3/2022-10-03 10:34:25.214457-20476.jpg,128,446,370,562,566,469,791,580,201,506,646,526,73,60,80,57
140,017/3/2022-10-03 10:33:08.514349-8208.jpg,118,450,350,560,549,458,769,568,223,499,665,509,105,49,116,51
141,017/3/2022-10-03 10:32:20.257155-488.jpg,110,458,351,575,544,474,772,577,240,515,686,518,130,57,142,44
142,017/3/2022-10-03 10:33:52.013974-15164.jpg,128,452,368,566,564,474,785,587,200,505,644,522,72,53,80,48
143,017/3/2022-10-03 10:33:53.409109-15388.jpg,127,440,361,560,562,462,778,572,273,499,715,517,146,59,153,55
144,017/3/2022-10-03 10:33:47.358022-14420.jpg,134,436,366,558,567,461,786,572,278,495,721,512,144,59,154,51
145,017/3/2022-10-03 10:35:25.048368-30048.jpg,139,441,374,555,571,468,798,571,248,495,692,515,109,54,121,47
146,017/3/2022-10-03 10:34:43.817292-23452.jpg,125,444,368,557,562,467,788,572,241,500,684,517,116,56,122,50
147,017/3/2022-10-03 10:32:40.309965-3696.jpg,110,452,346,567,544,462,767,571,213,504,656,513,103,52,112,51
148,017/3/2022-10-03 10:35:09.446156-27552.jpg,128,438,372,557,566,465,793,569,1,1,1,1,-127,-437,-565,-464
149,017/3/2022-10-03 10:33:31.022120-11808.jpg,129,451,370,563,558,472,778,575,259,505,705,516,130,54,147,44
150,017/3/2022-10-03 10:32:44.365921-4344.jpg,111,456,346,566,545,466,771,571,219,507,662,517,108,51,117,51
151,017/3/2022-10-03 10:32:25.332830-1300.jpg,107,465,346,575,541,473,773,578,210,513,656,518,103,48,115,45
152,017/3/2022-10-03 10:35:20.674045-29348.jpg,134,438,373,556,574,463,803,572,222,484,664,508,88,46,90,45
153,017/3/2022-10-03 10:33:01.588745-7100.jpg,116,456,361,572,549,473,778,579,233,510,677,520,117,54,128,47
154,017/3/2022-10-03 10:33:58.762282-16244.jpg,131,449,367,556,561,472,781,570,244,501,688,522,113,52,127,50
155,017/3/2022-10-03 10:34:13.088311-18536.jpg,127,447,365,560,559,467,781,573,219,500,659,516,92,53,100,49
156,017/3/2022-10-03 10:35:04.520408-26764.jpg,128,432,371,558,565,457,791,568,270,490,710,507,142,58,145,50
157,017/3/2022-10-03 10:33:55.609397-15740.jpg,124,446,356,557,558,464,774,569,228,496,673,518,104,50,115,54
158,017/3/2022-10-03 10:33:21.041605-10212.jpg,119,450,358,560,553,465,776,572,213,501,653,515,94,51,100,50
159,017/3/2022-10-03 10:34:29.164679-21108.jpg,133,455,368,564,562,475,786,581,263,515,711,531,130,60,149,56
0,019/0/2022-10-03 13:10:13.404358-11760.jpg,99,427,366,542,584,432,837,535,206,471,707,476,107,44,123,44
1,019/0/2022-10-03 13:08:59.938505-4.jpg,69,475,324,582,539,464,789,555,192,515,685,505,123,40,146,41
2,019/0/2022-10-03 13:12:06.781263-29832.jpg,138,458,389,562,620,471,859,574,258,511,753,527,120,53,133,56
3,019/0/2022-10-03 13:10:40.039756-16012.jpg,106,412,368,530,593,422,838,532,230,463,724,472,124,51,131,50
4,019/0/2022-10-03 13:09:11.738286-1900.jpg,81,450,341,563,559,452,808,545,147,508,643,497,66,58,84,45
5,019/0/2022-10-03 13:12:21.199662-32132.jpg,126,404,396,528,617,421,859,543,259,460,750,472,133,56,133,51
6,019/0/2022-10-03 13:10:14.004339-11856.jpg,93,418,361,538,581,424,832,533,209,469,709,473,116,51,128,49
7,019/0/2022-10-03 13:10:14.454533-11928.jpg,100,418,363,540,586,422,832,536,224,476,722,480,124,58,136,58
8,019/0/2022-10-03 13:10:39.695376-15956.jpg,110,406,374,526,598,418,844,530,232,458,726,468,122,52,128,50
9,019/0/2022-10-03 13:11:48.181981-26868.jpg,128,448,389,562,606,463,850,568,251,509,744,521,123,61,138,58
10,019/0/2022-10-03 13:09:21.139827-3404.jpg,80,460,349,571,554,451,815,554,184,518,679,512,104,58,125,61
11,019/0/2022-10-03 13:10:41.564927-16256.jpg,109,425,371,541,598,441,843,549,239,489,734,499,130,64,136,58
12,019/0/2022-10-03 13:12:21.375678-32160.jpg,133,433,389,535,621,444,864,544,12,13,12,13,-121,-420,-609,-431
13,019/0/2022-10-03 13:09:00.036620-28.jpg,64,435,332,560,553,438,807,544,247,497,743,485,183,62,190,47
